ubigeo,year,population
021009,2015,1706
021010,2015,1863
021011,2015,3349
021012,2015,802
021013,2015,1793
021014,2015,14781
021015,2015,2814
021016,2015,1685
021101,2015,24316
021102,2015,771
021103,2015,3661
021104,2015,1065
021105,2015,931
021201,2015,26208
021202,2015,703
021203,2015,1638
021204,2015,1466
021205,2015,2030
021206,2015,9153
021207,2015,7186
021208,2015,5164
021209,2015,1100
021210,2015,1780
021301,2015,3774
021302,2015,4507
021303,2015,1376
021304,2015,2249
021305,2015,1254
021306,2015,6321
021307,2015,3246
021308,2015,1027
021401,2015,1020
021402,2015,1024
021403,2015,574
021404,2015,826
021405,2015,1442
021406,2015,1220
021407,2015,1739
021408,2015,624
021409,2015,1951
021410,2015,382
021501,2015,2724
021502,2015,1303
021503,2015,8359
021504,2015,583
021505,2015,1124
021506,2015,576
021507,2015,723
021508,2015,2447
021509,2015,8502
021510,2015,1057
021511,2015,3172
021601,2015,16294
021602,2015,3673
021603,2015,6994
021604,2015,2414
021701,2015,4462
021702,2015,4020
021703,2015,644
021704,2015,1305
021705,2015,1806
021706,2015,980
021707,2015,2036
021708,2015,1373
021709,2015,464
021710,2015,2258
021801,2015,214804
021802,2015,4884
021803,2015,15811
021804,2015,3425
021805,2015,7528
021806,2015,15589
021807,2015,4590
021808,2015,20532
021809,2015,151127
021901,2015,5705
021902,2015,2183
021903,2015,783
021904,2015,2874
021905,2015,1058
021906,2015,4014
021907,2015,2924
021908,2015,2642
021909,2015,6522
021910,2015,1824
022001,2015,21911
022002,2015,2287
022003,2015,6977
022004,2015,1635
022005,2015,13798
022006,2015,2707
022007,2015,2399
022008,2015,6969
030101,2015,56093
030102,2015,1213
030103,2015,2506
030104,2015,18328
030105,2015,4749
030106,2015,5561
030107,2015,4042
030108,2015,3838
030109,2015,9884
030201,2015,48547
030202,2015,6380
030203,2015,1350
030204,2015,7441
030205,2015,4632
030206,2015,1058
030207,2015,9282
030208,2015,4794
030209,2015,9994
030210,2015,2780
030211,2015,1042
030212,2015,3237
030213,2015,27665
030214,2015,2057
030215,2015,9910
030216,2015,18313
030217,2015,2415
030218,2015,4197
030219,2015,2962
030301,2015,3164
030302,2015,552
030303,2015,1571
030304,2015,2066
030305,2015,3110
030306,2015,1286
030307,2015,1648
030401,2015,5015
030402,2015,970
030403,2015,1472
030404,2015,2160
030405,2015,933
030406,2015,5326
030407,2015,728
030408,2015,1292
030409,2015,2159
030410,2015,1177
030411,2015,856
030412,2015,1441
030413,2015,825
030414,2015,2259
030415,2015,3227
030416,2015,1962
030417,2015,1193
030501,2015,11582
030502,2015,4237
030503,2015,8542
030504,2015,11802
030505,2015,6695
030506,2015,9908
030601,2015,6809
030602,2015,12477
030603,2015,2675
030604,2015,10327
030605,2015,8316
030606,2015,9131
030607,2015,3649
030608,2015,5298
030701,2015,5402
030702,2015,2369
030703,2015,3985
030704,2015,1685
030705,2015,981
030706,2015,1680
030707,2015,1121
030708,2015,3325
030709,2015,366
030710,2015,716
030711,2015,769
030712,2015,1401
030713,2015,1296
030714,2015,1624
040101,2015,54095
040102,2015,82412
040103,2015,91802
040104,2015,148164
040105,2015,9288
040106,2015,2940
040107,2015,48326
040108,2015,30233
040109,2015,52667
040110,2015,48677
040111,2015,1868
040112,2015,124755
040113,2015,547
040114,2015,1477
040115,2015,1376
040116,2015,4136
040117,2015,19581
040118,2015,1535
040119,2015,2179
040120,2015,1264
040121,2015,5592
040122,2015,78135
040123,2015,14768
040124,2015,12436
040125,2015,2345
040126,2015,25483
040127,2015,1125
040128,2015,25367
040129,2015,76711
040201,2015,14477
040202,2015,4134
040203,2015,6890
040204,2015,6376
040205,2015,6310
040206,2015,4810
040207,2015,661
040208,2015,15294
040301,2015,3722
040302,2015,3201
040303,2015,4147
040304,2015,913
040305,2015,6586
040306,2015,906
040307,2015,6756
040308,2015,5368
040309,2015,3258
040310,2015,1256
040311,2015,1328
040312,2015,1881
040313,2015,1582
040401,2015,8844
040402,2015,1152
040403,2015,396
040404,2015,1720
040405,2015,1243
040406,2015,1009
040407,2015,1317
040408,2015,723
040409,2015,9661
040410,2015,2713
040411,2015,522
040412,2015,442
040413,2015,7216
040414,2015,1712
040501,2015,7688
040502,2015,908
040503,2015,2406
040504,2015,2003
040505,2015,3173
040506,2015,1520
040507,2015,614
040508,2015,1450
040509,2015,663
040510,2015,1526
040511,2015,1275
040512,2015,723
040513,2015,498
040514,2015,1547
040515,2015,675
040516,2015,545
040517,2015,1450
040518,2015,758
040519,2015,2137
040520,2015,62661
040601,2015,3346
040602,2015,670
040603,2015,3159
040604,2015,672
040605,2015,646
040606,2015,2751
040607,2015,879
040608,2015,5820
040701,2015,22389
040702,2015,8984
040703,2015,6619
040704,2015,7124
040705,2015,1037
040706,2015,6477
040801,2015,2937
040802,2015,2019
040803,2015,556
040804,2015,2251
040805,2015,1265
040806,2015,2807
040807,2015,236
040808,2015,574
040809,2015,323
040810,2015,826
040811,2015,808
050101,2015,113380
050102,2015,10199
050103,2015,5948
050104,2015,21350
050105,2015,7163
050106,2015,5508
050107,2015,3192
050108,2015,6200
050109,2015,3688
050110,2015,50429
050111,2015,1799
050112,2015,7108
050113,2015,5715
050114,2015,16710
050115,2015,18054
050201,2015,6747
050202,2015,7965
050203,2015,8205
050204,2015,2574
050205,2015,4575
050206,2015,3720
050301,2015,3584
050302,2015,2504
050303,2015,1613
050304,2015,2638
050401,2015,47373
050402,2015,14485
050403,2015,4981
050404,2015,3163
050405,2015,4991
050406,2015,7168
050407,2015,12345
050408,2015,14047
050501,2015,17240
050502,2015,16875
050503,2015,10560
050504,2015,3060
050505,2015,7287
050506,2015,1838
050507,2015,11286
050508,2015,20567
050601,2015,13813
050602,2015,5433
050603,2015,4489
050604,2015,3985
050605,2015,2018
050606,2015,3741
050607,2015,2781
050608,2015,1443
050609,2015,1374
050610,2015,1145
050611,2015,4089
050612,2015,2914
050613,2015,3020
050614,2015,906
050615,2015,2105
050616,2015,1559
050617,2015,3000
050618,2015,1371
050619,2015,7236
050620,2015,667
050621,2015,914
050701,2015,15378
050702,2015,2656
050703,2015,1872
050704,2015,2874
050705,2015,4893
050706,2015,2076
050707,2015,753
050708,2015,2740
050801,2015,2792
050802,2015,1140
050803,2015,455
050804,2015,2528
050805,2015,773
050806,2015,1195
050807,2015,660
050808,2015,538
050809,2015,177
050810,2015,731
050901,2015,2733
050902,2015,756
050903,2015,637
050904,2015,575
050905,2015,674
050906,2015,1074
050907,2015,842
050908,2015,1021
050909,2015,1642
050910,2015,747
050911,2015,1292
051001,2015,1934
051002,2015,2414
051003,2015,1403
051004,2015,447
051005,2015,3997
051006,2015,1165
051007,2015,1014
051008,2015,1254
051009,2015,1077
051010,2015,3241
051011,2015,2763
051012,2015,2674
051101,2015,8369
051102,2015,982
051103,2015,1012
051104,2015,3100
051105,2015,2168
051106,2015,1593
051107,2015,1292
051108,2015,4697
060101,2015,246536
060102,2015,13365
060103,2015,4294
060104,2015,7887
060105,2015,24190
060106,2015,14703
060107,2015,5363
060108,2015,42753
060109,2015,9650
060110,2015,3567
060111,2015,10637
060112,2015,5195
060201,2015,30603
060202,2015,26794
060203,2015,13954
060204,2015,8910
060301,2015,28030
060302,2015,3196
060303,2015,8819
060304,2015,13611
060305,2015,597
060306,2015,2545
060307,2015,5556
060308,2015,6937
060309,2015,9892
060310,2015,6073
060311,2015,1408
060312,2015,8988
060401,2015,48698
060402,2015,4298
060403,2015,4111
060404,2015,4672
060405,2015,3663
060406,2015,2663
060407,2015,6441
060408,2015,7015
060409,2015,9508
060410,2015,12552
060411,2015,8061
060412,2015,3910
060413,2015,5327
060414,2015,1575
060415,2015,8968
060416,2015,986
060417,2015,20049
060418,2015,995
060419,2015,11222
060501,2015,8499
060502,2015,2787
060503,2015,1471
060504,2015,3130
060505,2015,3823
060506,2015,1056
060507,2015,3247
060508,2015,7899
060601,2015,56157
060602,2015,10321
060603,2015,3599
060604,2015,3033
060605,2015,4855
060606,2015,5767
060607,2015,16988
060608,2015,5259
060609,2015,2005
060610,2015,4041
060611,2015,2936
060612,2015,5643
060613,2015,7988
060614,2015,10747
060615,2015,1294
060701,2015,81731
060702,2015,3603
060703,2015,16994
060801,2015,100450
060802,2015,15361
060803,2015,10235
060804,2015,10577
060805,2015,7056
060806,2015,4054
060807,2015,10078
060808,2015,7657
060809,2015,8656
060810,2015,6218
060811,2015,7192
060812,2015,11466
060901,2015,37436
060902,2015,14299
060903,2015,20614
060904,2015,20882
060905,2015,11600
060906,2015,21847
060907,2015,21686
061001,2015,21345
061002,2015,3337
061003,2015,2292
061004,2015,6711
061005,2015,1698
061006,2015,3988
061007,2015,15115
061101,2015,15885
061102,2015,1488
061103,2015,4429
061104,2015,3486
061105,2015,1402
061106,2015,2205
061107,2015,6035
061108,2015,1538
061109,2015,4058
061110,2015,2293
061111,2015,4475
061112,2015,4857
061113,2015,3594
061201,2015,13591
061202,2015,4827
061203,2015,1276
061204,2015,3604
061301,2015,12250
061302,2015,1527
061303,2015,10010
061304,2015,3905
061305,2015,2601
061306,2015,2791
061307,2015,4492
061308,2015,1871
061309,2015,566
061310,2015,1614
061311,2015,3595
070101,2015,406889
070102,2015,71833
070103,2015,41100
070104,2015,58817
070105,2015,3392
070106,2015,428284
080101,2015,118316
080102,2015,2235
080103,2015,7817
080104,2015,47101
080105,2015,115305
080106,2015,90154
080107,2015,5389
080108,2015,63778
080201,2015,5552
080202,2015,2379
080203,2015,2338
080204,2015,2287
080205,2015,9020
080206,2015,2379
080207,2015,3738
080301,2015,16703
080302,2015,6947
080303,2015,2285
080304,2015,4303
080305,2015,5762
080306,2015,9801
080307,2015,2600
080308,2015,4258
080309,2015,3643
080401,2015,23316
080402,2015,4026
080403,2015,5768
080404,2015,7210
080405,2015,10188
080406,2015,5622
080407,2015,4728
080408,2015,13337
080501,2015,9976
080502,2015,6302
080503,2015,5738
080504,2015,2467
080505,2015,6333
080506,2015,2003
080507,2015,3606
080508,2015,2868
080601,2015,59894
080602,2015,5000
080603,2015,5394
080604,2015,11247
080605,2015,7506
080606,2015,4680
080607,2015,2804
080608,2015,5626
080701,2015,26564
080702,2015,4596
080703,2015,8864
080704,2015,8579
080705,2015,13357
080706,2015,7064
080707,2015,4895
080708,2015,8492
080801,2015,33242
080802,2015,1400
080803,2015,17846
080804,2015,1606
080805,2015,5542
080806,2015,3603
080807,2015,2768
080808,2015,3139
080901,2015,34434
080902,2015,44983
080903,2015,4698
080904,2015,6058
080905,2015,6767
080906,2015,18089
080907,2015,16865
080908,2015,6476
080909,2015,21159
080910,2015,20316
081001,2015,3338
081002,2015,3787
081003,2015,3682
081004,2015,1138
081005,2015,5648
081006,2015,7203
081007,2015,2012
081008,2015,1220
081009,2015,2473
081101,2015,13190
081102,2015,2701
081103,2015,11264
081104,2015,10662
081105,2015,7634
081106,2015,5609
081201,2015,9254
081202,2015,5465
081203,2015,2094
081204,2015,3129
081205,2015,17944
081206,2015,4770
081207,2015,4491
081208,2015,4000
081209,2015,4514
081210,2015,15614
081211,2015,7280
081212,2015,10962
081301,2015,20879
081302,2015,9763
081303,2015,5228
081304,2015,8332
081305,2015,5794
081306,2015,11225
081307,2015,3299
090101,2015,40345
090102,2015,4593
090103,2015,36373
090104,2015,1219
090105,2015,1974
090106,2015,2883
090107,2015,752
090108,2015,879
090109,2015,1440
090110,2015,1848
090111,2015,1017
090112,2015,2479
090113,2015,2676
090114,2015,3225
090115,2015,510
090116,2015,3051
090117,2015,33440
090118,2015,12252
090119,2015,7638
090201,2015,10058
090202,2015,5569
090203,2015,9407
090204,2015,2818
090205,2015,2381
090206,2015,36713
090207,2015,3936
090208,2015,7752
090301,2015,24699
090302,2015,7966
090303,2015,764
090304,2015,2737
090305,2015,3438
090306,2015,4109
090307,2015,1746
090308,2015,2168
090309,2015,1753
090310,2015,7514
090311,2015,2610
090312,2015,3751
090401,2015,3248
090402,2015,1436
090403,2015,2234
090404,2015,1440
090405,2015,1207
090406,2015,912
090407,2015,1676
090408,2015,388
090409,2015,1659
090410,2015,473
090411,2015,2157
090412,2015,722
090413,2015,1617
090501,2015,5479
090502,2015,11420
090503,2015,4786
090504,2015,2998
090505,2015,1834
090506,2015,4048
090507,2015,7232
090508,2015,1261
090509,2015,2823
090510,2015,2701
090601,2015,2100
090602,2015,617
090603,2015,2826
090604,2015,467
090605,2015,850
090606,2015,2436
090607,2015,3688
090608,2015,1006
090609,2015,775
090610,2015,1658
090611,2015,580
090612,2015,1171
090613,2015,2887
090614,2015,655
090615,2015,983
090616,2015,322
090701,2015,11166
090702,2015,4131
090703,2015,4984
090704,2015,5497
090705,2015,18802
090706,2015,10243
090707,2015,6286
090709,2015,7850
090710,2015,1904
090711,2015,7230
090713,2015,899
090714,2015,4619
090715,2015,3345
090716,2015,2880
090717,2015,4897
090718,2015,12975
100101,2015,76065
100102,2015,70286
100103,2015,25961
100104,2015,29599
100105,2015,15029
100106,2015,7978
100107,2015,5141
100108,2015,7745
100109,2015,18248
100110,2015,2881
100111,2015,51515
100201,2015,17138
100202,2015,3528
100203,2015,2513
100204,2015,6822
100205,2015,7643
100206,2015,3327
100207,2015,12186
100208,2015,4082
100301,2015,6332
100307,2015,5894
100311,2015,9538
100313,2015,13039
100316,2015,3035
100317,2015,7050
100321,2015,2520
100322,2015,2549
100323,2015,3367
100401,2015,7245
100402,2015,3301
100403,2015,3478
100404,2015,8819
100501,2015,15059
100502,2015,1513
100503,2015,3846
100504,2015,5916
100505,2015,3569
100506,2015,3565
100507,2015,28605
100508,2015,2536
100509,2015,4412
100510,2015,3482
100511,2015,3002
100601,2015,63764
100602,2015,7775
100603,2015,4101
100604,2015,38423
100605,2015,9851
100606,2015,9586
100701,2015,15793
100702,2015,13643
100703,2015,2682
100801,2015,24223
100802,2015,11768
100803,2015,14840
100804,2015,21398
100901,2015,7784
100902,2015,6603
100903,2015,6303
100904,2015,4585
100905,2015,6154
101001,2015,5786
101002,2015,7035
101003,2015,2795
101004,2015,2944
101005,2015,7648
101006,2015,2173
101007,2015,10286
101101,2015,5992
101102,2015,4635
101103,2015,3679
101104,2015,5594
101105,2015,2045
101106,2015,5528
101107,2015,2071
101108,2015,3691
110101,2015,131003
110102,2015,35641
110103,2015,19259
110104,2015,3745
110105,2015,6729
110106,2015,54747
110107,2015,4784
110108,2015,23504
110109,2015,6235
110110,2015,14663
110111,2015,29117
110112,2015,27706
110113,2015,4574
110114,2015,986
110201,2015,63671
110202,2015,7387
110203,2015,1417
110204,2015,12323
110205,2015,13296
110206,2015,24049
110207,2015,61078
110208,2015,316
110209,2015,1660
110210,2015,27496
110211,2015,4990
110301,2015,26719
110302,2015,1537
110303,2015,2702
110304,2015,12403
110305,2015,15419
110401,2015,7195
110402,2015,1497
110403,2015,2268
110404,2015,988
110405,2015,331
110501,2015,53887
110502,2015,1594
110503,2015,5869
110504,2015,14390
110505,2015,7009
110506,2015,13539
110507,2015,21796
110508,2015,17651
120101,2015,116953
120104,2015,1337
120105,2015,888
120106,2015,968
120107,2015,85628
120108,2015,1389
120111,2015,1778
120112,2015,2053
120113,2015,2247
120114,2015,161429
120116,2015,1284
120117,2015,4488
120119,2015,20835
120120,2015,859
120121,2015,8558
120122,2015,2503
120124,2015,5941
120125,2015,16443
120126,2015,5063
120127,2015,1757
120128,2015,4186
120129,2015,11607
120130,2015,10203
120132,2015,4026
120133,2015,12769
120134,2015,7988
120135,2015,7737
120136,2015,2222
120201,2015,14756
120202,2015,1642
120203,2015,4638
120204,2015,2868
120205,2015,1829
120206,2015,6258
120207,2015,1222
120208,2015,1401
120209,2015,1633
120210,2015,5114
120211,2015,1372
120212,2015,1522
120213,2015,4135
120214,2015,6080
120215,2015,2025
120301,2015,24675
120302,2015,74699
120303,2015,68551
120304,2015,7233
120305,2015,27011
120306,2015,1866
120401,2015,14717
120402,2015,7343
120403,2015,4198
120404,2015,1161
120405,2015,1658
120406,2015,1645
120407,2015,2541
120408,2015,1815
120409,2015,867
120410,2015,1664
120411,2015,717
120412,2015,697
120413,2015,1492
120414,2015,1058
120415,2015,1659
120416,2015,2069
120417,2015,777
120418,2015,1558
120419,2015,1101
120420,2015,966
120421,2015,2216
120422,2015,1027
120423,2015,1841
120424,2015,1285
120425,2015,1208
120426,2015,1980
120427,2015,1626
120428,2015,2447
120429,2015,854
120430,2015,3009
120431,2015,4795
120432,2015,1196
120433,2015,1353
120434,2015,9256
120501,2015,9893
120502,2015,7784
120503,2015,1965
120504,2015,5840
120601,2015,41939
120602,2015,6101
120603,2015,6168
120604,2015,63429
120605,2015,10414
120606,2015,59841
120607,2015,28301
120608,2015,58417
120701,2015,46281
120702,2015,13419
120703,2015,3212
120704,2015,15239
120705,2015,3225
120706,2015,5674
120707,2015,9305
120708,2015,5633
120709,2015,5988
120801,2015,13637
120802,2015,737
120803,2015,1494
120804,2015,1287
120805,2015,4432
120806,2015,1669
120807,2015,2292
120808,2015,10421
120809,2015,990
120810,2015,5211
120901,2015,21952
120902,2015,5968
120903,2015,4031
120904,2015,3946
120905,2015,5912
120906,2015,2135
120907,2015,3569
120908,2015,2092
120909,2015,3475
130101,2015,318914
130102,2015,186127
130103,2015,41914
130104,2015,68104
130105,2015,182494
130106,2015,35289
130107,2015,34503
130108,2015,3195
130109,2015,18129
130110,2015,4317
130111,2015,64024
130201,2015,6677
130202,2015,15492
130203,2015,9413
130204,2015,3232
130205,2015,25584
130206,2015,9079
130207,2015,19660
130208,2015,31174
130301,2015,4838
130302,2015,3868
130303,2015,2063
130304,2015,2232
130305,2015,2759
130306,2015,815
130401,2015,48563
130402,2015,23643
130403,2015,14805
130501,2015,11662
130502,2015,5657
130503,2015,6518
130504,2015,7253
130601,2015,27257
130602,2015,9859
130604,2015,2847
130605,2015,5077
130606,2015,687
130608,2015,3112
130610,2015,730
130611,2015,6142
130613,2015,8619
130614,2015,27383
130701,2015,16519
130702,2015,43965
130703,2015,3808
130704,2015,27434
130705,2015,12259
130801,2015,14586
130802,2015,3763
130803,2015,13402
130804,2015,6390
130805,2015,3518
130806,2015,4373
130807,2015,1761
130808,2015,21784
130809,2015,8804
130810,2015,1316
130811,2015,2533
130812,2015,3004
130813,2015,2804
130901,2015,62424
130902,2015,18753
130903,2015,9340
130904,2015,8526
130905,2015,16698
130906,2015,14859
130907,2015,9945
130908,2015,13691
131001,2015,20372
131002,2015,7266
131003,2015,7964
131004,2015,2312
131005,2015,2666
131006,2015,14295
131007,2015,3187
131008,2015,3412
131101,2015,14187
131102,2015,6896
131103,2015,2118
131104,2015,7908
131201,2015,67228
131202,2015,40272
131203,2015,9588
140101,2015,291777
140102,2015,17940
140103,2015,10571
140104,2015,2167
140105,2015,193232
140106,2015,90546
140107,2015,10234
140108,2015,31847
140109,2015,2338
140110,2015,9854
140111,2015,9782
140112,2015,44285
140113,2015,14942
140114,2015,12687
140115,2015,12288
140116,2015,15967
140117,2015,22452
140118,2015,25323
140119,2015,8979
140120,2015,30194
140201,2015,35360
140202,2015,14516
140203,2015,15518
140204,2015,4230
140205,2015,23572
140206,2015,13404
140301,2015,77234
140302,2015,1139
140303,2015,9328
140304,2015,17523
140305,2015,19158
140306,2015,46046
140307,2015,26409
140308,2015,40642
140309,2015,7190
140310,2015,12999
140311,2015,16172
140312,2015,22805
150101,2015,271814
150102,2015,43382
150103,2015,630086
150104,2015,29984
150105,2015,75925
150106,2015,301978
150107,2015,43428
150108,2015,325547
150109,2015,47080
150110,2015,524894
150111,2015,191365
150112,2015,216822
150113,2015,71589
150114,2015,171646
150115,2015,171779
150116,2015,50228
150117,2015,371229
150118,2015,218976
150119,2015,85132
150120,2015,54656
150121,2015,76114
150122,2015,81932
150123,2015,129653
150124,2015,17044
150125,2015,353327
150126,2015,7609
150127,2015,7934
150128,2015,164911
150129,2015,7699
150130,2015,111928
150131,2015,54206
150132,2015,1091303
150133,2015,404001
150134,2015,57600
150135,2015,700177
150136,2015,135506
150137,2015,228422
150138,2015,1608
150139,2015,18751
150140,2015,344242
150141,2015,91346
150142,2015,463014
150143,2015,448545
150201,2015,70430
150202,2015,22387
150203,2015,19272
150204,2015,22543
150205,2015,11609
150301,2015,2281
150302,2015,841
150303,2015,2683
150304,2015,1030
150305,2015,993
150401,2015,2794
150402,2015,750
150403,2015,1300
150404,2015,776
150405,2015,878
150406,2015,526
150407,2015,8098
150501,2015,55824
150502,2015,9321
150503,2015,2377
150504,2015,8053
150505,2015,15801
150506,2015,1077
150507,2015,39628
150508,2015,4812
150509,2015,34386
150510,2015,23130
150511,2015,1791
150512,2015,15200
150513,2015,4169
150514,2015,12971
150515,2015,2793
150516,2015,1818
150601,2015,100436
150602,2015,712
150603,2015,1173
150604,2015,19502
150605,2015,61790
150606,2015,2381
150607,2015,416
150608,2015,490
150609,2015,768
150610,2015,1407
150611,2015,986
150612,2015,440
150701,2015,3680
150702,2015,1238
150703,2015,4080
150704,2015,1788
150705,2015,7632
150706,2015,395
150707,2015,2814
150708,2015,2674
150709,2015,1291
150710,2015,674
150711,2015,851
150712,2015,2298
150713,2015,1309
150714,2015,6103
150715,2015,1268
150716,2015,5469
150717,2015,2271
150718,2015,1183
150719,2015,1772
150720,2015,471
150721,2015,1532
150722,2015,5017
150723,2015,1603
150724,2015,1303
150725,2015,246
150726,2015,576
150727,2015,2477
150728,2015,11787
150729,2015,522
150730,2015,729
150731,2015,4705
150732,2015,1938
150801,2015,58532
150802,2015,2737
150803,2015,6801
150804,2015,1781
150805,2015,28589
150806,2015,35373
150807,2015,1980
150808,2015,2189
150809,2015,1455
150810,2015,33496
150811,2015,24095
150812,2015,22031
150901,2015,14479
150902,2015,1045
150903,2015,1036
150904,2015,1607
150905,2015,1192
150906,2015,3423
151001,2015,2791
151002,2015,1203
151003,2015,2203
151004,2015,690
151005,2015,532
151006,2015,384
151007,2015,367
151008,2015,951
151009,2015,1194
151010,2015,419
151011,2015,1315
151012,2015,396
151013,2015,188
151014,2015,1330
151015,2015,570
151016,2015,941
151017,2015,484
151018,2015,762
151019,2015,917
151020,2015,808
151021,2015,448
151022,2015,578
151023,2015,481
151024,2015,978
151025,2015,540
151026,2015,428
151027,2015,374
151028,2015,505
151029,2015,428
151030,2015,1127
151031,2015,649
151032,2015,1848
151033,2015,630
160101,2015,150484
160102,2015,2784
160103,2015,20225
160104,2015,11301
160105,2015,9885
160106,2015,13779
160107,2015,16286
160108,2015,91128
160109,2015,6187
160110,2015,5152
160112,2015,75685
160113,2015,154696
160114,2015,5657
160201,2015,72170
160202,2015,17436
160205,2015,5271
160206,2015,14308
160210,2015,4449
160211,2015,6587
160301,2015,30086
160302,2015,7264
160303,2015,8421
160304,2015,10745
160305,2015,14716
160401,2015,24141
160402,2015,17061
160403,2015,15638
160404,2015,16069
160501,2015,30156
160502,2015,2106
160503,2015,4454
160504,2015,7488
160505,2015,8371
160506,2015,6017
160507,2015,4927
160508,2015,690
160509,2015,1211
160510,2015,5632
160511,2015,2989
160601,2015,27273
160602,2015,2659
160603,2015,7597
160604,2015,10630
160605,2015,16569
160606,2015,8932
160701,2015,13608
160702,2015,8331
160703,2015,10370
160704,2015,13024
160705,2015,6363
160706,2015,12364
170101,2015,78378
170102,2015,10110
170103,2015,5826
170104,2015,5091
170201,2015,3118
170202,2015,1536
170203,2015,12810
170204,2015,6633
170301,2015,1555
170302,2015,8836
170303,2015,3423
180101,2015,57243
180102,2015,5602
180103,2015,2177
180104,2015,6496
180105,2015,4058
180106,2015,5874
180201,2015,4477
180202,2015,2573
180203,2015,1125
180204,2015,4826
180205,2015,2213
180206,2015,1975
180207,2015,1187
180208,2015,2521
180209,2015,1410
180210,2015,3649
180211,2015,2377
180301,2015,66876
180302,2015,320
180303,2015,3498
190101,2015,26085
190102,2015,4722
190103,2015,8257
190104,2015,11412
190105,2015,3418
190106,2015,4866
190107,2015,24303
190108,2015,9901
190109,2015,11913
190110,2015,13285
190111,2015,6286
190112,2015,2292
190113,2015,30570
190201,2015,12922
190202,2015,4295
190203,2015,3896
190204,2015,1797
190205,2015,1823
190206,2015,22945
190207,2015,4360
190208,2015,1609
190301,2015,14257
190302,2015,3504
190303,2015,6536
190304,2015,10710
190305,2015,9342
190306,2015,28669
190307,2015,20183
200101,2015,301311
200104,2015,143203
200105,2015,72779
200107,2015,18639
200108,2015,4962
200109,2015,37607
200110,2015,40613
200111,2015,26768
200114,2015,119086
200201,2015,38339
200202,2015,24203
200203,2015,2775
200204,2015,7251
200205,2015,6683
200206,2015,24796
200207,2015,10332
200208,2015,12194
200209,2015,1897
200210,2015,12287
200301,2015,30404
200302,2015,8235
200303,2015,13864
200304,2015,41238
200305,2015,4626
200306,2015,8994
200307,2015,8564
200308,2015,10758
200401,2015,76214
200402,2015,7985
200403,2015,8992
200404,2015,12761
200405,2015,14099
200406,2015,8409
200407,2015,6566
200408,2015,4095
200409,2015,7207
200410,2015,9567
200501,2015,93147
200502,2015,2310
200503,2015,1006
200504,2015,12429
200505,2015,11696
200506,2015,4555
200507,2015,4761
200601,2015,176804
200602,2015,38071
200603,2015,19987
200604,2015,13245
200605,2015,28876
200606,2015,8639
200607,2015,25290
200608,2015,6663
200701,2015,89877
200702,2015,7056
200703,2015,11817
200704,2015,1646
200705,2015,9411
200706,2015,12888
200801,2015,42974
200802,2015,4303
200803,2015,7276
200804,2015,3878
200805,2015,14108
200806,2015,3113
210101,2015,141064
210102,2015,28189
210103,2015,4447
210104,2015,5653
210105,2015,11336
210106,2015,7012
210107,2015,8034
210108,2015,10353
210109,2015,5369
210110,2015,5135
210111,2015,5324
210112,2015,7743
210113,2015,3799
210114,2015,1790
210115,2015,3129
210201,2015,28195
210202,2015,4479
210203,2015,7483
210204,2015,17407
210205,2015,3564
210206,2015,13045
210207,2015,5458
210208,2015,8180
210209,2015,6456
210210,2015,14249
210211,2015,9978
210212,2015,5751
210213,2015,4325
210214,2015,5172
210215,2015,3077
210301,2015,12869
210302,2015,2079
210303,2015,11975
210304,2015,15879
210305,2015,3916
210306,2015,9208
210307,2015,6341
210308,2015,5566
210309,2015,4109
210310,2015,23448
210401,2015,21462
210402,2015,31524
210403,2015,23188
210404,2015,25415
210405,2015,13608
210406,2015,16094
210407,2015,18948
210501,2015,57905
210502,2015,2203
210503,2015,12850
210504,2015,7735
210505,2015,4387
210601,2015,18253
210602,2015,4239
210603,2015,5371
210604,2015,3275
210605,2015,6278
210606,2015,5106
210607,2015,14014
210608,2015,8290
210701,2015,10420
210702,2015,5325
210703,2015,1473
210704,2015,2666
210705,2015,3059
210706,2015,2855
210707,2015,8778
210708,2015,5342
210709,2015,7485
210710,2015,4125
210801,2015,22397
210802,2015,4516
210803,2015,3274
210804,2015,4719
210805,2015,8532
210806,2015,11017
210807,2015,10805
210808,2015,7342
210809,2015,4384
210901,2015,15656
210902,2015,2909
210903,2015,4258
210904,2015,2649
211001,2015,26628
211002,2015,32285
211003,2015,2934
211004,2015,5743
211005,2015,1660
211101,2015,278444
211102,2015,4224
211103,2015,5374
211104,2015,5655
211201,2015,12191
211202,2015,4707
211203,2015,4274
211204,2015,3960
211205,2015,4844
211206,2015,2374
211207,2015,13111
211208,2015,2269
211209,2015,9241
211210,2015,13577
211301,2015,27074
211302,2015,3334
211303,2015,5021
211304,2015,1214
211305,2015,5336
211306,2015,1593
211307,2015,3824
220101,2015,83475
220102,2015,4302
220103,2015,1993
220104,2015,21164
220105,2015,33851
220106,2015,3375
220201,2015,13395
220202,2015,7015
220203,2015,19335
220204,2015,3003
220205,2015,8916
220206,2015,7290
220301,2015,11796
220302,2015,2359
220303,2015,13022
220304,2015,10052
220305,2015,3120
220401,2015,11341
220402,2015,3148
220403,2015,3753
220404,2015,3830
220405,2015,2584
220406,2015,672
220501,2015,12434
220502,2015,18862
220503,2015,5085
