year,province,population
2021,1508,245323
2021,1509,16990
2021,1510,19294
2021,1601,555472
2021,1602,152671
2021,1603,72698
2021,1604,59664
2021,1605,64326
2021,1606,62694
2021,1607,60389
2021,1608,9141
2021,1701,145923
2021,1702,21163
2021,1703,12602
2021,1801,68196
2021,1802,14036
2021,1803,84361
2021,1901,123349
2021,1902,45859
2021,1903,101634
2021,2001,912742
2021,2002,127146
2021,2003,118232
2021,2004,174154
2021,2005,151501
2021,2006,345276
2021,2007,156024
2021,2008,91964
2021,2101,227448
2021,2102,110782
2021,2103,79376
2021,2104,86734
2021,2105,65355
2021,2106,58213
2021,2107,41971
2021,2108,69142
2021,2109,18826
2021,2110,34000
2021,2111,349156
2021,2112,55552
2021,2113,36722
2021,2201,134873
2021,2202,61772
2021,2203,43696
2021,2204,30525
2021,2205,89224
2021,2206,75144
2021,2207,44476
2021,2208,133698
2021,2209,222442
2021,2210,70575
2021,2301,352781
2021,2302,6083
2021,2303,12849
2021,2304,6129
2021,2401,173641
2021,2402,24759
2021,2403,57312
2021,2501,457311
2021,2502,62480
2021,2503,69685
2021,2504,3281
2022,0101,64058
2022,0102,85835
2022,0103,26449
2022,0104,52082
2022,0105,47081
2022,0106,34099
2022,0107,119879
2022,0201,190612
2022,0202,6170
2022,0203,13404
2022,0204,7457
2022,0205,22902
2022,0206,50669
2022,0207,17925
2022,0208,59605
2022,0209,7906
2022,0210,63382
2022,0211,33718
2022,0212,56853
2022,0213,21386
2022,0214,6897
2022,0215,23461
2022,0216,26269
2022,0217,17787
2022,0218,483774
2022,0219,28091
2022,0220,55888
2022,0301,121501
2022,0302,151731
2022,0303,11429
2022,0304,23276
2022,0305,55526
2022,0306,44404
2022,0307,20763
2022,0401,1226404
2022,0402,63098
2022,0403,44803
2022,0404,34389
2022,0405,101277
2022,0406,16167
2022,0407,55360
2022,0408,12496
2022,0501,324901
2022,0502,31822
2022,0503,8113
2022,0504,97876
2022,0505,65911
2022,0506,50431
2022,0507,29015
2022,0508,9694
2022,0509,9013
2022,0510,19318
2022,0511,16535
2022,0601,392571
2022,0602,83747
2022,0603,82965
2022,0604,150552
2022,0605,28964
2022,0606,122594
2022,0607,82766
2022,0608,205445
2022,0609,146978
2022,0610,52012
2022,0611,45681
2022,0612,22225
2022,0613,37717
2022,0701,1171648
2022,0801,528541
2022,0802,23732
2022,0803,64097
2022,0804,72114
2022,0805,34487
2022,0806,107333
2022,0807,69763
2022,0808,62140
2022,0809,150926
2022,0810,26293
2022,0811,47866
2022,0812,104148
2022,0813,71691
2022,0901,118575
2022,0902,34179
2022,0903,51904
2022,0904,13833
2022,0905,32173
2022,0906,17361
2022,0907,80264
2022,1001,320269
2022,1002,52348
2022,1003,30239
2022,1004,15644
2022,1005,49585
2022,1006,140453
2022,1007,29277
2022,1008,47812
2022,1009,37553
2022,1010,15077
2022,1011,16956
2022,1101,467131
2022,1102,273463
2022,1103,82012
2022,1104,15175
2022,1105,182269
2022,1201,609721
2022,1202,58774
2022,1203,166583
2022,1204,87522
2022,1205,21651
2022,1206,244445
2022,1207,88605
2022,1208,38549
2022,1209,58371
2022,1301,1162870
2022,1302,124944
2022,1303,15913
2022,1304,88152
2022,1305,30888
2022,1306,84971
2022,1307,115939
2022,1308,86331
2022,1309,173784
2022,1310,55725
2022,1311,28168
2022,1312,109660
2022,1401,876841
2022,1402,108438
2022,1403,353715
2022,1501,10004141
2022,1502,155025
2022,1503,6152
2022,1504,11449
2022,1505,261008
2022,1506,200847
2022,1507,61586
2022,1508,249997
2022,1509,16852
2022,1510,18949
2022,1601,559603
2022,1602,155236
2022,1603,73271
2022,1604,59953
2022,1605,64100
2022,1606,62821
2022,1607,60822
2022,1608,9078
2022,1701,151561
2022,1702,21200
2022,1703,12717
2022,1801,68912
2022,1802,13614
2022,1803,85806
2022,1901,121446
2022,1902,45421
2022,1903,102429
2022,2001,929063
2022,2002,126550
2022,2003,117899
2022,2004,174921
2022,2005,154470
2022,2006,348478
2022,2007,157511
2022,2008,94207
2022,2101,224425
2022,2102,109293
2022,2103,79766
2022,2104,85265
2022,2105,64354
2022,2106,57406
2022,2107,41348
2022,2108,68510
2022,2109,18445
2022,2110,33233
2022,2111,353070
2022,2112,54952
2022,2113,36286
2022,2201,135911
2022,2202,62564
2022,2203,44342
2022,2204,30906
2022,2205,89673
2022,2206,77023
2022,2207,44848
2022,2208,135554
2022,2209,226393
2022,2210,70952
2022,2301,358935
2022,2302,6062
2022,2303,13115
2022,2304,6110
2022,2401,175684
2022,2402,25361
2022,2403,58511
2022,2501,466369
2022,2502,63844
2022,2503,71645
2022,2504,3270
2023,0101,64856
2023,0102,85917
2023,0103,26212
2023,0104,52148
2023,0105,46712
2023,0106,34534
2023,0107,119881
2023,0201,193071
2023,0202,6041
2023,0203,13110
2023,0204,7318
2023,0205,22336
2023,0206,50927
2023,0207,17603
2023,0208,60742
2023,0209,7841
2023,0210,63337
2023,0211,33996
2023,0212,56913
2023,0213,21162
2023,0214,6728
2023,0215,22986
2023,0216,26030
2023,0217,17612
2023,0218,488013
2023,0219,27779
2023,0220,55856
2023,0301,122283
2023,0302,151268
2023,0303,11260
2023,0304,22659
2023,0305,56037
2023,0306,47311
2023,0307,20294
2023,0401,1251017
2023,0402,63722
2023,0403,45317
2023,0404,34149
2023,0405,103118
2023,0406,16006
2023,0407,55534
2023,0408,12325
2023,0501,328771
2023,0502,31524
2023,0503,8001
2023,0504,97528
2023,0505,89738
2023,0506,49773
2023,0507,28663
2023,0508,9593
2023,0509,8881
2023,0510,19064
2023,0511,16282
2023,0601,397346
2023,0602,84150
2023,0603,81761
2023,0604,149133
2023,0605,28509
2023,0606,120869
2023,0607,81470
2023,0608,206245
2023,0609,147571
2023,0610,51806
2023,0611,44571
2023,0612,22093
2023,0613,36949
2023,0701,1191704
2023,0801,536944
2023,0802,23533
2023,0803,64498
2023,0804,72280
2023,0805,34293
2023,0806,107617
2023,0807,69448
2023,0808,62080
2023,0809,205344
2023,0810,26069
2023,0811,47936
2023,0812,105248
2023,0813,72445
2023,0901,116694
2023,0902,32472
2023,0903,51721
2023,0904,13404
2023,0905,31204
2023,0906,16885
2023,0907,87061
2023,1001,321872
2023,1002,51810
2023,1003,29154
2023,1004,15269
2023,1005,48300
2023,1006,141286
2023,1007,29277
2023,1008,46637
2023,1009,37778
2023,1010,14131
2023,1011,16122
2023,1101,477647
2023,1102,278997
2023,1103,83751
2023,1104,15326
2023,1105,186319
2023,1201,616321
2023,1202,58495
2023,1203,165893
2023,1204,86936
2023,1205,21077
2023,1206,246831
2023,1207,86866
2023,1208,37756
2023,1209,58660
2023,1301,1187971
2023,1302,124968
2023,1303,15807
2023,1304,88547
2023,1305,30651
2023,1306,84400
2023,1307,116816
2023,1308,86473
2023,1309,175463
2023,1310,55359
2023,1311,27937
2023,1312,111378
2023,1401,882827
2023,1402,108890
2023,1403,359929
2023,1501,10158624
2023,1502,157211
2023,1503,6056
2023,1504,11364
2023,1505,266771
2023,1506,204403
2023,1507,61141
2023,1508,255061
2023,1509,16700
2023,1510,18581
2023,1601,563160
2023,1602,158974
2023,1603,73458
2023,1604,59892
2023,1605,63745
2023,1606,62603
2023,1607,61517
2023,1608,8962
2023,1701,157354
2023,1702,21191
2023,1703,12820
2023,1801,159913
2023,1802,13057
2023,1803,86738
2023,1901,119354
2023,1902,45013
2023,1903,103250
2023,2001,945486
2023,2002,125731
2023,2003,117378
2023,2004,175538
2023,2005,157473
2023,2006,351573
2023,2007,158951
2023,2008,96492
2023,2101,223870
2023,2102,106992
2023,2103,79755
2023,2104,82207
2023,2105,63010
2023,2106,56385
2023,2107,40771
2023,2108,67840
2023,2109,17780
2023,2110,32022
2023,2111,358570
2023,2112,54266
2023,2113,35363
2023,2201,136887
2023,2202,63333
2023,2203,44984
2023,2204,31266
2023,2205,90085
2023,2206,78906
2023,2207,45204
2023,2208,137381
2023,2209,230405
2023,2210,91086
2023,2301,365468
2023,2302,5862
2023,2303,13259
2023,2304,5967
2023,2401,177665
2023,2402,25970
2023,2403,59723
2023,2501,475256
2023,2502,65311
2023,2503,103764
2023,2504,3209
