ubigeo,year,population
130109,2018,20983
130109,2019,21866
130109,2020,22717
130109,2021,23390
130109,2022,24028
130109,2023,24790.055555555555
130110,2018,4437
130110,2019,4482
130110,2020,4515
130110,2021,4546
130110,2022,4575
130110,2023,4601.444444444444
130111,2018,74095
130111,2019,76283
130111,2020,78304
130111,2021,79941
130111,2022,81494
130111,2023,83291.72222222222
130201,2018,6858
130201,2019,6865
130201,2020,6855
130201,2021,6866
130201,2022,6868
130201,2023,6827.222222222223
130202,2018,15849
130202,2019,15979
130202,2020,16065
130202,2021,16135
130202,2022,16180
130202,2023,16188.944444444445
130203,2018,9828
130203,2019,9831
130203,2020,9807
130203,2021,9815
130203,2022,9808
130203,2023,9733.111111111111
130204,2018,2694
130204,2019,2685
130204,2020,2669
130204,2021,2664
130204,2022,2652
130204,2023,2613
130205,2018,27827
130205,2019,28396
130205,2020,28894
130205,2021,29370
130205,2022,29804
130205,2023,30172.166666666668
130206,2018,9204
130206,2019,9322
130206,2020,9415
130206,2021,9500
130206,2022,9572
130206,2023,9624.777777777777
130207,2018,19871
130207,2019,19950
130207,2020,19973
130207,2021,20061
130207,2022,20118
130207,2023,20035.944444444445
130208,2018,29719
130208,2019,29803
130208,2020,29802
130208,2021,29897
130208,2022,29942
130208,2023,29772.833333333332
130301,2018,4969
130301,2019,5006
130301,2020,5031
130301,2021,5062
130301,2022,5083
130301,2023,5076.111111111111
130302,2018,3205
130302,2019,3187
130302,2020,3159
130302,2021,3136
130302,2022,3109
130302,2023,3067.6666666666665
130303,2018,2148
130303,2019,2148
130303,2020,2143
130303,2021,2140
130303,2022,2135
130303,2023,2123.3888888888887
130304,2018,2336
130304,2019,2347
130304,2020,2350
130304,2021,2353
130304,2022,2357
130304,2023,2362.6111111111113
130305,2018,2460
130305,2019,2432
130305,2020,2396
130305,2021,2364
130305,2022,2330
130305,2023,2287
130306,2018,907
130306,2019,906
130306,2020,903
130306,2021,902
130306,2022,899
130306,2023,889.5555555555555
130401,2018,48238
130401,2019,48644
130401,2020,48917
130401,2021,49231
130401,2022,49489
130401,2023,49578.944444444445
130402,2018,23447
130402,2019,24114
130402,2020,24727
130402,2021,25318
130402,2022,25806
130402,2023,26103.722222222223
130403,2018,12661
130403,2019,12732
130403,2020,12767
130403,2021,12816
130403,2022,12857
130403,2023,12864
130501,2018,12758
130501,2019,12776
130501,2020,12762
130501,2021,12788
130501,2022,12804
130501,2023,12753.222222222223
130502,2018,5251
130502,2019,5167
130502,2020,5070
130502,2021,4990
130502,2022,4906
130502,2023,4794.166666666667
130503,2018,6923
130503,2019,6930
130503,2020,6916
130503,2021,6926
130503,2022,6929
130503,2023,6889.777777777777
130504,2018,6247
130504,2019,6252
130504,2020,6239
130504,2021,6247
130504,2022,6249
130504,2023,6214.333333333333
130601,2018,26502
130601,2019,26702
130601,2020,26830
130601,2021,27030
130601,2022,27201
130601,2023,27228.38888888889
130602,2018,10276
130602,2019,10354
130602,2020,10403
130602,2021,10482
130602,2022,10550
130602,2023,10560.444444444445
130604,2018,2643
130604,2019,2612
130604,2020,2574
130604,2021,2545
130604,2022,2512
130604,2023,2460.3888888888887
130605,2018,4248
130605,2019,4190
130605,2020,4122
130605,2021,4065
130605,2022,4005
130605,2023,3926.0555555555557
130606,2018,667
130606,2019,666
130606,2020,662
130606,2021,661
130606,2022,658
130606,2023,647.3888888888889
130608,2018,2910
130608,2019,2894
130608,2020,2869
130608,2021,2853
130608,2022,2835
130608,2023,2802.3888888888887
130610,2018,558
130610,2019,551
130610,2020,542
130610,2021,536
130610,2022,530
130610,2023,520.5555555555555
130611,2018,6506
130611,2019,6534
130611,2020,6543
130611,2021,6571
130611,2022,6591
130611,2023,6572.388888888889
130613,2018,7631
130613,2019,7597
130613,2020,7543
130613,2021,7509
130613,2022,7467
130613,2023,7385.222222222223
130614,2018,23424
130614,2019,23245
130614,2020,23003
130614,2021,22824
130614,2022,22622
130614,2023,22299.222222222223
130701,2018,18747
130701,2019,19081
130701,2020,19368
130701,2021,19647
130701,2022,19882
130701,2023,20032.833333333332
130702,2018,42788
130702,2019,43508
130702,2020,44119
130702,2021,44710
130702,2022,45202
130702,2023,45506.666666666664
130703,2018,4384
130703,2019,4498
130703,2020,4604
130703,2021,4708
130703,2022,4803
130703,2023,4881.277777777777
130704,2018,31002
130704,2019,31619
130704,2020,32161
130704,2021,32691
130704,2022,33150
130704,2023,33472.22222222222
130705,2018,12455
130705,2019,12604
130705,2020,12718
130705,2021,12825
130705,2022,12902
130705,2023,12923.166666666666
130801,2018,13839
130801,2019,13871
130801,2020,13862
130801,2021,13855
130801,2022,13848
130801,2023,13836.5
130802,2018,4160
130802,2019,4201
130802,2020,4229
130802,2021,4264
130802,2022,4292
130802,2023,4297.111111111111
130803,2018,12872
130803,2019,12978
130803,2020,13046
130803,2021,13135
130803,2022,13206
130803,2023,13214.555555555555
130804,2018,6170
130804,2019,6166
130804,2020,6142
130804,2021,6130
130804,2022,6122
130804,2023,6107.777777777777
130805,2018,1212
130805,2019,1164
130805,2020,1116
130805,2021,1070
130805,2022,1034
130805,2023,1016.3333333333334
130806,2018,3817
130806,2019,3795
130806,2020,3762
130806,2021,3736
130806,2022,3716
130806,2023,3699.9444444444443
130807,2018,1407
130807,2019,1385
130807,2020,1360
130807,2021,1337
130807,2022,1320
130807,2023,1312.9444444444443
130808,2018,20312
130808,2019,20753
130808,2020,21147
130808,2021,21560
130808,2022,21889
130808,2023,22021.61111111111
130809,2018,10158
130809,2019,10482
130809,2020,10782
130809,2021,11088
130809,2022,11333
130809,2023,11444.611111111111
130810,2018,1835
130810,2019,1872
130810,2020,1902
130810,2021,1936
130810,2022,1961
130810,2023,1962.6666666666667
130811,2018,2362
130811,2019,2330
130811,2020,2290
130811,2021,2256
130811,2022,2228
130811,2023,2205.222222222222
130812,2018,3025
130812,2019,3033
130812,2020,3032
130812,2021,3031
130812,2022,3030
130812,2023,3028.5
130813,2018,2503
130813,2019,2466
130813,2020,2422
130813,2021,2384
130813,2022,2352
130813,2023,2325.277777777778
130901,2018,74786
130901,2019,77443
130901,2020,79944
130901,2021,82085
130901,2022,84084
130901,2023,86182.44444444444
130902,2018,18956
130902,2019,19177
130902,2020,19344
130902,2021,19553
130902,2022,19702
130902,2023,19678
130903,2018,9815
130903,2019,9948
130903,2020,10054
130903,2021,10179
130903,2022,10271
130903,2023,10272.555555555555
130904,2018,8678
130904,2019,8748
130904,2020,8795
130904,2021,8865
130904,2022,8909
130904,2023,8872.722222222223
130905,2018,11845
130905,2019,11627
130905,2020,11381
130905,2021,11164
130905,2022,10927
130905,2023,10615.111111111111
130906,2018,14533
130906,2019,14728
130906,2020,14881
130906,2021,15064
130906,2022,15197
130906,2023,15191.555555555555
130907,2018,9762
130907,2019,9847
130907,2020,9904
130907,2021,9986
130907,2022,10040
130907,2023,10007.111111111111
130908,2018,14052
130908,2019,14229
130908,2020,14367
130908,2021,14534
130908,2022,14654
130908,2023,14643
131001,2018,20223
131001,2019,20325
131001,2020,20368
131001,2021,20456
131001,2022,20520
131001,2023,20481.38888888889
131002,2018,5127
131002,2019,5067
131002,2020,4995
131002,2021,4934
131002,2022,4870
131002,2023,4786.944444444444
131003,2018,5899
131003,2019,5851
131003,2020,5789
131003,2021,5739
131003,2022,5685
131003,2023,5608.666666666667
131004,2018,1857
131004,2019,1854
131004,2020,1846
131004,2021,1842
131004,2022,1835
131004,2023,1817.111111111111
131005,2018,2480
131005,2019,2464
131005,2020,2441
131005,2021,2424
131005,2022,2405
131005,2023,2374.8333333333335
131006,2018,13713
131006,2019,13727
131006,2020,13703
131006,2021,13708
131006,2022,13698
131006,2023,13622.833333333334
131007,2018,3067
131007,2019,3062
131007,2020,3049
131007,2021,3043
131007,2022,3033
131007,2023,3006.5555555555557
131008,2018,3677
131008,2019,3682
131008,2020,3677
131008,2021,3680
131008,2022,3679
131008,2023,3660.3333333333335
131101,2018,14279
131101,2019,14331
131101,2020,14344
131101,2021,14358
131101,2022,14381
131101,2023,14419.222222222223
131102,2018,4984
131102,2019,4932
131102,2020,4866
131102,2021,4839
131102,2022,4800
131102,2023,4692.222222222223
131103,2018,2537
131103,2019,2555
131103,2020,2566
131103,2021,2573
131103,2022,2582
131103,2023,2599.1666666666665
131104,2018,6707
131104,2019,6620
131104,2020,6514
131104,2021,6470
131104,2022,6405
131104,2023,6226.888888888889
131201,2018,56433
131201,2019,57500
131201,2020,58418
131201,2021,59275
131201,2022,60018
131201,2023,60586.166666666664
131202,2018,35857
131202,2019,37511
131202,2020,39125
131202,2021,40535
131202,2022,41760
131202,2023,42829.166666666664
131203,2018,7391
131203,2019,7536
131203,2020,7663
131203,2021,7780
131203,2022,7882
131203,2023,7963.277777777777
140101,2018,282680
140101,2019,285907
140101,2020,288360
140101,2021,291138
140101,2022,293332
140101,2023,293921.44444444444
140102,2018,19201
140102,2019,19441
140102,2020,19629
140102,2021,19821
140102,2022,19966
140102,2023,20007.055555555555
140103,2018,12643
140103,2019,12896
140103,2020,13118
140103,2021,13345
140103,2022,13542
140103,2023,13670.055555555555
140104,2018,2396
140104,2019,2422
140104,2020,2439
140104,2021,2459
140104,2022,2471
140104,2023,2462.722222222222
140105,2018,164130
140105,2019,164974
140105,2020,165355
140105,2021,166266
140105,2022,167037
140105,2023,166905.61111111112
140106,2018,95035
140106,2019,97223
140106,2020,99183
140106,2021,100033
140106,2022,100801
140106,2023,102621.11111111111
140107,2018,10536
140107,2019,10696
140107,2020,10829
140107,2021,10964
140107,2022,11074
140107,2023,11128.888888888889
140108,2018,34301
140108,2019,34856
140108,2020,35323
140108,2021,35797
140108,2022,36188
140108,2023,36395.72222222222
140109,2018,2509
140109,2019,2526
140109,2020,2538
140109,2021,2552
140109,2022,2561
140109,2023,2557.222222222222
140110,2018,8558
140110,2019,8470
140110,2020,8359
140110,2021,8311
140110,2022,8268
140110,2023,8164
140111,2018,13517
140111,2019,14127
140111,2020,14726
140111,2021,14893
140111,2022,15048
140111,2023,15657.722222222223
140112,2018,48444
140112,2019,50505
140112,2020,52505
140112,2021,52997
140112,2022,53446
140112,2023,55478.77777777778
140113,2018,16780
140113,2019,17304
140113,2020,17794
140113,2021,18063
140113,2022,18318
140113,2023,18787.88888888889
140114,2018,13296
140114,2019,13592
140114,2020,13856
140114,2021,14126
140114,2022,14366
140114,2023,14535.888888888889
140115,2018,12368
140115,2019,12450
140115,2020,12497
140115,2021,12581
140115,2022,12654
140115,2023,12661.333333333334
140116,2018,15484
140116,2019,15446
140116,2020,15365
140116,2021,15279
140116,2022,15153
140116,2023,14947.944444444445
140117,2018,24212
140117,2019,24648
140117,2020,25022
140117,2021,25401
140117,2022,25723
140117,2023,25918.833333333332
140118,2018,26243
140118,2019,26664
140118,2020,27016
140118,2021,27375
140118,2022,27672
140118,2023,27829.944444444445
140119,2018,9023
140119,2019,9035
140119,2020,9022
140119,2021,9046
140119,2022,9062
140119,2023,9019.055555555555
140120,2018,29384
140120,2019,29619
140120,2020,29773
140120,2021,29990
140120,2022,30159
140120,2023,30154.833333333332
140201,2018,36691
140201,2019,37249
140201,2020,37715
140201,2021,38144
140201,2022,38489
140201,2023,38697.333333333336
140202,2018,12316
140202,2019,12300
140202,2020,12251
140202,2021,12187
140202,2022,12096
140202,2023,11964.333333333334
140203,2018,14897
140203,2019,15025
140203,2020,15112
140203,2021,15203
140203,2022,15266
140203,2023,15264.722222222223
140204,2018,4142
140204,2019,4167
140204,2020,4179
140204,2021,4198
140204,2022,4210
140204,2023,4199.111111111111
140205,2018,21560
140205,2019,21797
140205,2020,21977
140205,2021,22136
140205,2022,22242
140205,2023,22259.222222222223
140206,2018,15233
140206,2019,15637
140206,2020,16007
140206,2021,16076
140206,2022,16135
140206,2023,16506
140301,2018,76651
140301,2019,78343
140301,2020,79845
140301,2021,81867
140301,2022,83717
140301,2023,84625.11111111111
140302,2018,1505
140302,2019,1539
140302,2020,1571
140302,2021,1613
140302,2022,1650
140302,2023,1665.5
140303,2018,9374
140303,2019,9436
140303,2020,9472
140303,2021,9560
140303,2022,9623
140303,2023,9575.388888888889
140304,2018,19068
140304,2019,19575
140304,2020,20042
140304,2021,20310
140304,2022,20559
140304,2023,20987.833333333332
140305,2018,19388
140305,2019,19596
140305,2020,19750
140305,2021,20146
140305,2022,20524
140305,2023,20593.11111111111
140306,2018,52797
140306,2019,54514
140306,2020,56131
140306,2021,57002
140306,2022,57818
140306,2023,59344.27777777778
140307,2018,32001
140307,2019,33008
140307,2020,33952
140307,2021,34752
140307,2022,35523
140307,2023,36390.88888888889
140308,2018,51892
140308,2019,53834
140308,2020,55691
140308,2021,56552
140308,2022,57359
140308,2023,59156.944444444445
140309,2018,8434
140309,2019,8641
140309,2020,8829
140309,2021,9070
140309,2022,9292
140309,2023,9415
140310,2018,13428
140310,2019,13522
140310,2020,13577
140310,2021,13708
140310,2022,13801
140310,2023,13729.277777777777
140311,2018,16631
140311,2019,17206
140311,2020,17754
140311,2021,18284
140311,2022,18801
140311,2023,19309.777777777777
140312,2018,23547
140312,2019,23915
140312,2020,24221
140312,2021,24667
140312,2022,25048
140312,2023,25136.38888888889
150101,2018,271324
150101,2019,269769
150101,2020,267379
150101,2021,267199
150101,2022,266887
150101,2023,263801.72222222225
150102,2018,70294
150102,2019,76357
150102,2020,82677
150102,2021,87091
150102,2022,91478
150102,2023,97941.55555555556
150103,2018,633470
150103,2019,652900
150103,2020,670818
150103,2021,687615
150103,2022,702815
150103,2023,715893.8333333334
150104,2018,35467
150104,2019,35745
150104,2020,35915
150104,2021,36200
150104,2022,36467
150104,2023,36563.22222222222
150105,2018,90920
150105,2019,92153
150105,2020,93111
150105,2021,94209
150105,2022,95187
150105,2023,95747.5
150106,2018,361168
150106,2019,380890
150106,2020,400414
150106,2021,412234
150106,2022,423894
150106,2023,443774.1111111111
150107,2018,43503
150107,2019,43897
150107,2020,44157
150107,2021,44634
150107,2022,45091
150107,2023,45258.333333333336
150108,2018,342762
150108,2019,349855
150108,2020,355978
150108,2021,361907
150108,2022,367099
150108,2023,370937.72222222225
150109,2018,36509
150109,2019,37815
150109,2020,39055
150109,2021,39633
150109,2022,40193
150109,2023,41447.88888888889
150110,2018,557093
150110,2019,566314
150110,2020,573884
150110,2021,581036
150110,2022,586914
150110,2023,590545.9444444445
150111,2018,213968
150111,2019,218277
150111,2020,221974
150111,2021,225749
150111,2022,229426
150111,2023,232780.88888888888
150112,2018,219569
150112,2019,221551
150112,2020,222850
150112,2021,225536
150112,2022,228121
150112,2023,228919.33333333334
150113,2018,78791
150113,2019,80377
150113,2020,81743
150113,2021,82842
150113,2022,83904
150113,2023,85174.38888888889
150114,2018,154950
150114,2019,157820
150114,2020,160244
150114,2021,162761
150114,2022,165020
150114,2023,166620.55555555556
150115,2018,188588
150115,2019,188900
150115,2020,188619
150115,2021,189152
150115,2022,189594
150115,2023,188911.55555555556
150116,2018,58668
150116,2019,59213
150116,2020,59578
150116,2021,60647
150116,2022,61689
150116,2023,61883.27777777778
150117,2018,345159
150117,2019,349100
150117,2020,351983
150117,2021,355528
150117,2022,358910
150117,2023,361162.6111111111
150118,2018,260050
150118,2019,271822
150118,2020,283231
150118,2021,293377
150118,2022,302599
150118,2023,311304.8333333333
150119,2018,99924
150119,2019,104770
150119,2020,109506
150119,2021,111789
150119,2022,114024
150119,2023,118879.77777777778
150120,2018,62406
150120,2019,63856
150120,2020,65139
150120,2021,66464
150120,2022,67761
150120,2023,68944.5
150121,2018,90244
150121,2019,92250
150121,2020,94010
150121,2021,95809
150121,2022,97568
150121,2023,99187.77777777778
150122,2018,104334
150122,2019,106735
150122,2020,108855
150122,2021,111202
150122,2022,113503
150122,2023,115441.61111111111
150123,2018,126129
150123,2019,134104
150123,2020,142133
150123,2021,147228
150123,2022,152268
150123,2023,160457.94444444444
150124,2018,15421
150124,2019,16032
150124,2020,16615
150124,2021,17142
150124,2022,17620
150124,2023,18057.944444444445
150125,2018,362799
150125,2019,379550
150125,2020,395819
150125,2021,404081
150125,2022,412174
150125,2023,428789.5
150126,2018,17876
150126,2019,19966
150126,2020,22230
150126,2021,22855
150126,2022,23470
150126,2023,25895.222222222223
150127,2018,7652
150127,2019,7955
150127,2020,8243
150127,2021,8531
150127,2022,8808
150127,2023,9061.555555555555
150128,2018,178962
150128,2019,179892
150128,2020,180260
150128,2021,181613
150128,2022,182882
150128,2023,182852.66666666666
150129,2018,8147
150129,2019,8442
150129,2020,8722
150129,2021,9003
150129,2022,9273
150129,2023,9518.444444444445
150130,2018,122913
150130,2019,125183
150130,2020,127102
150130,2021,129095
150130,2022,130882
150130,2023,132143.83333333334
150131,2018,65861
150131,2019,66878
150131,2020,67703
150131,2021,68604
150131,2022,69409
150131,2023,69921.55555555556
150132,2018,1123889
150132,2019,1152258
150132,2020,1177629
150132,2021,1203125
150132,2022,1225092
150132,2023,1239499.5
150133,2018,402989
150133,2019,408538
150133,2020,412865
150133,2021,417800
150133,2022,422197
150133,2023,424744.6666666667
150134,2018,55410
150134,2019,55688
150134,2020,55793
150134,2021,56068
150134,2022,56302
150134,2023,56253.22222222222
150135,2018,712545
150135,2019,729268
