ubigeo,year,population,level
140112,2005,22297,district
140113,2001,11039,district
140113,2002,11102,district
140113,2003,11152,district
140113,2004,11199,district
140113,2005,11253,district
140114,2001,10818,district
140114,2002,10878,district
140114,2003,10917,district
140114,2004,10950,district
140114,2005,10995,district
140115,2001,18995,district
140115,2002,19101,district
140115,2003,19210,district
140115,2004,19320,district
140115,2005,19429,district
140116,2001,17790,district
140116,2002,17834,district
140116,2003,17875,district
140116,2004,17916,district
140116,2005,17962,district
140117,2001,20424,district
140117,2002,20609,district
140117,2003,20774,district
140117,2004,20933,district
140117,2005,21099,district
140118,2001,24222,district
140118,2002,24510,district
140118,2003,24781,district
140118,2004,25044,district
140118,2005,25309,district
140119,2001,7240,district
140119,2002,7312,district
140119,2003,7386,district
140119,2004,7459,district
140119,2005,7530,district
140120,2001,30146,district
140120,2002,30378,district
140120,2003,30571,district
140120,2004,30753,district
140120,2005,30953,district
140200,2001,98220,province
140200,2002,99317,province
140200,2003,100380,province
140200,2004,101428,province
140200,2005,102477,province
140201,2001,32015,district
140201,2002,32331,district
140201,2003,32665,district
140201,2004,33003,district
140201,2005,33326,district
140202,2001,13037,district
140202,2002,13156,district
140202,2003,13268,district
140202,2004,13378,district
140202,2005,13490,district
140203,2001,15577,district
140203,2002,15761,district
140203,2003,15944,district
140203,2004,16125,district
140203,2005,16304,district
140204,2001,5576,district
140204,2002,5598,district
140204,2003,5614,district
140204,2004,5628,district
140204,2005,5646,district
140205,2001,18098,district
140205,2002,18320,district
140205,2003,18513,district
140205,2004,18697,district
140205,2005,18893,district
140206,2001,13917,district
140206,2002,14151,district
140206,2003,14376,district
140206,2004,14597,district
140206,2005,14818,district
140300,2001,252230,province
140300,2002,256031,province
140300,2003,259806,province
140300,2004,263544,province
140300,2005,267228,province
140301,2001,55654,district
140301,2002,56556,district
140301,2003,57433,district
140301,2004,58298,district
140301,2005,59160,district
140302,2001,2167,district
140302,2002,2214,district
140302,2003,2257,district
140302,2004,2299,district
140302,2005,2342,district
140303,2001,9797,district
140303,2002,9919,district
140303,2003,10055,district
140303,2004,10194,district
140303,2005,10323,district
140304,2001,13277,district
140304,2002,13422,district
140304,2003,13569,district
140304,2004,13714,district
140304,2005,13856,district
140305,2001,19058,district
140305,2002,19292,district
140305,2003,19528,district
140305,2004,19762,district
140305,2005,19990,district
140306,2001,38090,district
140306,2002,38855,district
140306,2003,39609,district
140306,2004,40356,district
140306,2005,41097,district
140307,2001,24311,district
140307,2002,24616,district
140307,2003,24918,district
140307,2004,25216,district
140307,2005,25509,district
140308,2001,37539,district
140308,2002,38138,district
140308,2003,38733,district
140308,2004,39322,district
140308,2005,39903,district
140309,2001,7048,district
140309,2002,7107,district
140309,2003,7168,district
140309,2004,7227,district
140309,2005,7285,district
140310,2001,15485,district
140310,2002,15703,district
140310,2003,15924,district
140310,2004,16144,district
140310,2005,16358,district
140311,2001,8640,district
140311,2002,8774,district
140311,2003,8908,district
140311,2004,9041,district
140311,2005,9172,district
140312,2001,21164,district
140312,2002,21435,district
140312,2003,21704,district
140312,2004,21971,district
140312,2005,22233,district
150000,2001,7617193,region
150000,2002,7748528,region
150000,2003,7880039,region
150000,2004,8011820,region
150000,2005,8143950,region
150100,2001,6863363,province
150100,2002,6987984,province
150100,2003,7112744,province
150100,2004,7237745,province
150100,2005,7363069,province
150101,2001,343876,district
150101,2002,345898,district
150101,2003,348461,district
150101,2004,351154,district
150101,2005,353548,district
150102,2001,29817,district
150102,2002,30725,district
150102,2003,31569,district
150102,2004,32400,district
150102,2005,33268,district
150103,2001,343533,district
150103,2002,350918,district
150103,2003,358201,district
150103,2004,365473,district
150103,2005,372829,district
150104,2001,45073,district
150104,2002,45922,district
150104,2003,46915,district
150104,2004,47945,district
150104,2005,48907,district
150105,2001,93411,district
150105,2002,94808,district
150105,2003,96516,district
150105,2004,98305,district
150105,2005,99940,district
150106,2001,145734,district
150106,2002,148634,district
150106,2003,151205,district
150106,2004,153700,district
150106,2005,156369,district
150107,2001,40373,district
150107,2002,41055,district
150107,2003,41780,district
150107,2004,42516,district
150107,2005,43233,district
150108,2001,265563,district
150108,2002,270081,district
150108,2003,274309,district
150108,2004,278470,district
150108,2005,282788,district
150109,2001,12879,district
150109,2002,13437,district
150109,2003,14008,district
150109,2004,14585,district
150109,2005,15160,district
150110,2001,491206,district
150110,2002,496100,district
150110,2003,499693,district
150110,2004,502953,district
150110,2005,506845,district
150111,2001,164658,district
150111,2002,166177,district
150111,2003,167715,district
150111,2004,169255,district
150111,2005,170779,district
150112,2001,204685,district
150112,2002,206843,district
150112,2003,208846,district
150112,2004,210807,district
150112,2005,212841,district
150113,2001,65882,district
150113,2002,67187,district
150113,2003,68812,district
150113,2004,70520,district
150113,2005,72073,district
150114,2001,134168,district
150114,2002,137327,district
150114,2003,140066,district
150114,2004,142707,district
150114,2005,145573,district
150115,2001,224778,district
150115,2002,228345,district
150115,2003,232839,district
150115,2004,237568,district
150115,2005,241845,district
150116,2001,69563,district
150116,2002,70968,district
150116,2003,72604,district
150116,2004,74302,district
150116,2005,75889,district
150117,2001,296451,district
150117,2002,301226,district
150117,2003,305838,district
150117,2004,310415,district
150117,2005,315083,district
150118,2001,122578,district
150118,2002,125088,district
150118,2003,127551,district
150118,2004,130008,district
150118,2005,132498,district
150119,2001,48086,district
150119,2002,49436,district
150119,2003,50722,district
150119,2004,51996,district
150119,2005,53309,district
150120,2001,51650,district
150120,2002,52976,district
150120,2003,54539,district
150120,2004,56166,district
150120,2005,57682,district
150121,2001,79084,district
150121,2002,80384,district
150121,2003,81899,district
150121,2004,83471,district
150121,2005,84938,district
150122,2001,90593,district
150122,2002,92815,district
150122,2003,95473,district
150122,2004,98247,district
150122,2005,100815,district
150123,2001,32485,district
150123,2002,33392,district
150123,2003,34184,district
150123,2004,34950,district
150123,2005,35778,district
150124,2001,4447,district
150124,2002,4527,district
150124,2003,4618,district
150124,2004,4712,district
150124,2005,4801,district
150125,2001,162803,district
150125,2002,168073,district
150125,2003,173052,district
150125,2004,177974,district
150125,2005,183076,district
150126,2001,4970,district
150126,2002,5139,district
150126,2003,5307,district
150126,2004,5476,district
150126,2005,5646,district
150127,2001,4063,district
150127,2002,4206,district
150127,2003,4341,district
150127,2004,4474,district
150127,2005,4613,district
150128,2001,209167,district
150128,2002,211679,district
150128,2003,214364,district
150128,2004,217091,district
150128,2005,219731,district
150129,2001,3472,district
150129,2002,3527,district
150129,2003,3588,district
150129,2004,3652,district
150129,2005,3712,district
150130,2001,126091,district
150130,2002,128618,district
150130,2003,131060,district
150130,2004,133486,district
150130,2005,135964,district
150131,2001,66492,district
150131,2002,68438,district
150131,2003,70724,district
150131,2004,73101,district
150131,2005,75321,district
150132,2001,744486,district
150132,2002,755540,district
150132,2003,765919,district
150132,2004,776135,district
150132,2005,786705,district
150133,2001,358438,district
150133,2002,367128,district
150133,2003,375785,district
150133,2004,384454,district
150133,2005,393185,district
150134,2001,57704,district
150134,2002,59213,district
150134,2003,60871,district
150134,2004,62571,district
150134,2005,64205,district
150135,2001,448883,district
150135,2002,459139,district
150135,2003,469504,district
150135,2004,479921,district
150135,2005,490332,district
150136,2001,130988,district
150136,2002,132504,district
150136,2003,134103,district
150136,2004,135721,district
150136,2005,137297,district
150137,2001,150565,district
150137,2002,154359,district
150137,2003,158133,district
150137,2004,161911,district
150137,2005,165719,district
150138,2001,247,district
150138,2002,264,district
150138,2003,283,district
150138,2004,303,district
150138,2005,322,district
150139,2001,5707,district
150139,2002,5896,district
150139,2003,6066,district
150139,2004,6232,district
150139,2005,6409,district
150140,2001,245835,district
150140,2002,251648,district
150140,2003,257438,district
150140,2004,263236,district
150140,2005,269074,district
150141,2001,97720,district
150141,2002,99144,district
150141,2003,100784,district
150141,2004,102478,district
150141,2005,104067,district
150142,2001,322826,district
150142,2002,330143,district
150142,2003,337399,district
150142,2004,344657,district
150142,2005,351979,district
150143,2001,322333,district
150143,2002,329057,district
150143,2003,335660,district
150143,2004,342247,district
150143,2005,348921,district
150200,2001,122201,province
150200,2002,122696,province
150200,2003,123192,province
150200,2004,123691,province
150200,2005,124197,province
150201,2001,50836,district
150201,2002,50982,district
150201,2003,51103,district
150201,2004,51217,district
150201,2005,51347,district
150202,2001,27481,district
150202,2002,27602,district
150202,2003,27743,district
150202,2004,27890,district
150202,2005,28029,district
150203,2001,13925,district
150203,2002,14067,district
150203,2003,14225,district
150203,2004,14388,district
150203,2005,14543,district
150204,2001,18596,district
150204,2002,18658,district
150204,2003,18718,district
150204,2004,18779,district
150204,2005,18842,district
150205,2001,11363,district
150205,2002,11387,district
150205,2003,11403,district
150205,2004,11417,district
150205,2005,11436,district
150300,2001,9501,province
150300,2002,9697,province
150300,2003,9921,province
150300,2004,10152,province
150300,2005,10369,province
150301,2001,3827,district
150301,2002,3921,district
150301,2003,4026,district
150301,2004,4136,district
150301,2005,4238,district
150302,2001,1320,district
150302,2002,1337,district
150302,2003,1357,district
150302,2004,1376,district
150302,2005,1395,district
150303,2001,1446,district
150303,2002,1487,district
150303,2003,1536,district
150303,2004,1587,district
150303,2005,1635,district
150304,2001,1646,district
150304,2002,1677,district
