ubigeo,year,population,level
021404,1994,549,district
021404,1995,545,district
021405,1990,997,district
021405,1991,986,district
021405,1992,968,district
021405,1993,949,district
021405,1994,933,district
021405,1995,923,district
021406,1990,1327,district
021406,1991,1309,district
021406,1992,1283,district
021406,1993,1254,district
021406,1994,1231,district
021406,1995,1217,district
021407,1990,250,district
021407,1991,231,district
021407,1992,219,district
021407,1993,211,district
021407,1994,205,district
021407,1995,197,district
021408,1990,556,district
021408,1991,539,district
021408,1992,524,district
021408,1993,512,district
021408,1994,501,district
021408,1995,492,district
021409,1990,706,district
021409,1991,688,district
021409,1992,671,district
021409,1993,655,district
021409,1994,642,district
021409,1995,630,district
021410,1990,461,district
021410,1991,458,district
021410,1992,453,district
021410,1993,447,district
021410,1994,442,district
021410,1995,440,district
021500,1990,30272,province
021500,1991,30060,province
021500,1992,29849,province
021500,1993,29637,province
021500,1994,29426,province
021500,1995,29214,province
021501,1990,3190,district
021501,1991,3172,district
021501,1992,3154,district
021501,1993,3137,district
021501,1994,3119,district
021501,1995,3101,district
021502,1990,1668,district
021502,1991,1637,district
021502,1992,1606,district
021502,1993,1575,district
021502,1994,1544,district
021502,1995,1513,district
021503,1990,7565,district
021503,1991,7635,district
021503,1992,7704,district
021503,1993,7774,district
021503,1994,7843,district
021503,1995,7913,district
021504,1990,900,district
021504,1991,905,district
021504,1992,911,district
021504,1993,916,district
021504,1994,922,district
021504,1995,927,district
021505,1990,1292,district
021505,1991,1276,district
021505,1992,1260,district
021505,1993,1245,district
021505,1994,1229,district
021505,1995,1213,district
021506,1990,879,district
021506,1991,880,district
021506,1992,881,district
021506,1993,883,district
021506,1994,884,district
021506,1995,885,district
021507,1990,675,district
021507,1991,673,district
021507,1992,670,district
021507,1993,668,district
021507,1994,665,district
021507,1995,663,district
021508,1990,3196,district
021508,1991,3208,district
021508,1992,3220,district
021508,1993,3233,district
021508,1994,3245,district
021508,1995,3257,district
021509,1990,5772,district
021509,1991,5597,district
021509,1992,5424,district
021509,1993,5243,district
021509,1994,5070,district
021509,1995,4895,district
021510,1990,1408,district
021510,1991,1410,district
021510,1992,1412,district
021510,1993,1415,district
021510,1994,1417,district
021510,1995,1419,district
021511,1990,3727,district
021511,1991,3667,district
021511,1992,3607,district
021511,1993,3548,district
021511,1994,3488,district
021511,1995,3428,district
021600,1990,27400,province
021600,1991,27409,province
021600,1992,27419,province
021600,1993,27428,province
021600,1994,27438,province
021600,1995,27447,province
021601,1990,13352,district
021601,1991,13375,district
021601,1992,13415,district
021601,1993,13461,district
021601,1994,13507,district
021601,1995,13541,district
021602,1990,3887,district
021602,1991,3901,district
021602,1992,3911,district
021602,1993,3919,district
021602,1994,3926,district
021602,1995,3935,district
021603,1990,7276,district
021603,1991,7258,district
021603,1992,7231,district
021603,1993,7201,district
021603,1994,7172,district
021603,1995,7149,district
021604,1990,2885,district
021604,1991,2875,district
021604,1992,2862,district
021604,1993,2847,district
021604,1994,2833,district
021604,1995,2822,district
021700,1990,20939,province
021700,1991,20653,province
021700,1992,20367,province
021700,1993,20080,province
021700,1994,19794,province
021700,1995,19508,province
021701,1990,6807,district
021701,1991,6646,district
021701,1992,6481,district
021701,1993,6318,district
021701,1994,6153,district
021701,1995,5992,district
021702,1990,4133,district
021702,1991,4164,district
021702,1992,4195,district
021702,1993,4225,district
021702,1994,4256,district
021702,1995,4287,district
021703,1990,635,district
021703,1991,631,district
021703,1992,627,district
021703,1993,624,district
021703,1994,620,district
021703,1995,616,district
021704,1990,975,district
021704,1991,962,district
021704,1992,950,district
021704,1993,937,district
021704,1994,925,district
021704,1995,912,district
021705,1990,936,district
021705,1991,933,district
021705,1992,931,district
021705,1993,928,district
021705,1994,926,district
021705,1995,923,district
021706,1990,1335,district
021706,1991,1308,district
021706,1992,1281,district
021706,1993,1253,district
021706,1994,1226,district
021706,1995,1199,district
021707,1990,1054,district
021707,1991,1066,district
021707,1992,1078,district
021707,1993,1091,district
021707,1994,1103,district
021707,1995,1115,district
021708,1990,1062,district
021708,1991,1072,district
021708,1992,1082,district
021708,1993,1093,district
021708,1994,1103,district
021708,1995,1113,district
021709,1990,706,district
021709,1991,700,district
021709,1992,695,district
021709,1993,689,district
021709,1994,684,district
021709,1995,678,district
021710,1990,3296,district
021710,1991,3171,district
021710,1992,3047,district
021710,1993,2922,district
021710,1994,2798,district
021710,1995,2673,district
021800,1990,340259,province
021800,1991,345902,province
021800,1992,350312,province
021800,1993,354373,province
021800,1994,358969,province
021800,1995,364986,province
021801,1990,214971,district
021801,1991,218779,district
021801,1992,221655,district
021801,1993,224271,district
021801,1994,227288,district
021801,1995,231376,district
021802,1990,6289,district
021802,1991,6331,district
021802,1992,6366,district
021802,1993,6397,district
021802,1994,6428,district
021802,1995,6460,district
021803,1990,13470,district
021803,1991,13631,district
021803,1992,13779,district
021803,1993,13920,district
021803,1994,14063,district
021803,1995,14214,district
021804,1990,5064,district
021804,1991,5087,district
021804,1992,5103,district
021804,1993,5117,district
021804,1994,5131,district
021804,1995,5148,district
021805,1990,7040,district
021805,1991,7211,district
021805,1992,7380,district
021805,1993,7548,district
021805,1994,7718,district
021805,1995,7895,district
021806,1990,11913,district
021806,1991,11959,district
021806,1992,12024,district
021806,1993,12099,district
021806,1994,12178,district
021806,1995,12254,district
021807,1990,3633,district
021807,1991,3698,district
021807,1992,3760,district
021807,1993,3821,district
021807,1994,3883,district
021807,1995,3948,district
021808,1990,14349,district
021808,1991,14553,district
021808,1992,14745,district
021808,1993,14931,district
021808,1994,15118,district
021808,1995,15312,district
021809,1990,63530,district
021809,1991,64653,district
021809,1992,65500,district
021809,1993,66269,district
021809,1994,67162,district
021809,1995,68379,district
021900,1990,32832,province
021900,1991,32950,province
021900,1992,33068,province
021900,1993,33186,province
021900,1994,33304,province
021900,1995,33422,province
021901,1990,5533,district
021901,1991,5561,district
021901,1992,5591,district
021901,1993,5622,district
021901,1994,5652,district
021901,1995,5680,district
021902,1990,1723,district
021902,1991,1755,district
021902,1992,1787,district
021902,1993,1818,district
021902,1994,1850,district
021902,1995,1882,district
021903,1990,1171,district
021903,1991,1161,district
021903,1992,1151,district
021903,1993,1140,district
021903,1994,1130,district
021903,1995,1120,district
021904,1990,3679,district
021904,1991,3690,district
021904,1992,3702,district
021904,1993,3713,district
021904,1994,3725,district
021904,1995,3736,district
021905,1990,1462,district
021905,1991,1459,district
021905,1992,1455,district
021905,1993,1452,district
021905,1994,1448,district
021905,1995,1445,district
021906,1990,4583,district
021906,1991,4588,district
021906,1992,4592,district
021906,1993,4597,district
021906,1994,4601,district
021906,1995,4606,district
021907,1990,2852,district
021907,1991,2856,district
021907,1992,2860,district
021907,1993,2863,district
021907,1994,2867,district
021907,1995,2871,district
021908,1990,3181,district
021908,1991,3193,district
021908,1992,3205,district
021908,1993,3217,district
021908,1994,3229,district
021908,1995,3241,district
021909,1990,6395,district
021909,1991,6452,district
021909,1992,6508,district
021909,1993,6565,district
021909,1994,6621,district
021909,1995,6678,district
021910,1990,2253,district
021910,1991,2235,district
021910,1992,2217,district
021910,1993,2199,district
021910,1994,2181,district
021910,1995,2163,district
022000,1990,49948,province
022000,1991,50744,province
022000,1992,51540,province
022000,1993,52337,province
022000,1994,53133,province
022000,1995,53929,province
022001,1990,17302,district
022001,1991,17518,district
022001,1992,17755,district
022001,1993,18013,district
022001,1994,18285,district
022001,1995,18568,district
022002,1990,1746,district
022002,1991,1772,district
022002,1992,1797,district
022002,1993,1820,district
022002,1994,1843,district
022002,1995,1865,district
022003,1990,7779,district
022003,1991,7877,district
022003,1992,7968,district
022003,1993,8053,district
022003,1994,8134,district
022003,1995,8214,district
022004,1990,1259,district
022004,1991,1280,district
022004,1992,1299,district
022004,1993,1318,district
022004,1994,1337,district
022004,1995,1355,district
022005,1990,9364,district
022005,1991,9596,district
022005,1992,9826,district
022005,1993,10052,district
022005,1994,10273,district
022005,1995,10488,district
022006,1990,3016,district
022006,1991,3092,district
022006,1992,3168,district
022006,1993,3243,district
022006,1994,3316,district
022006,1995,3387,district
022007,1990,2288,district
022007,1991,2320,district
022007,1992,2351,district
022007,1993,2379,district
022007,1994,2407,district
022007,1995,2434,district
022008,1990,7194,district
022008,1991,7289,district
022008,1992,7376,district
022008,1993,7459,district
022008,1994,7538,district
022008,1995,7618,district
030000,1990,390449,region
030000,1991,394380,region
030000,1992,397656,region
030000,1993,400886,region
030000,1994,404678,region
030000,1995,409638,region
030100,1990,91049,province
030100,1991,93865,province
030100,1992,96647,province
030100,1993,99410,province
030100,1994,102164,province
030100,1995,104923,province
030101,1990,45830,district
030101,1991,48258,district
030101,1992,50728,district
030101,1993,53193,district
030101,1994,55591,district
030101,1995,57873,district
030102,1990,1485,district
030102,1991,1483,district
030102,1992,1482,district
030102,1993,1480,district
030102,1994,1479,district
030102,1995,1477,district
030103,1990,3151,district
030103,1991,3157,district
030103,1992,3167,district
030103,1993,3180,district
030103,1994,3197,district
030103,1995,3217,district
030104,1990,16114,district
030104,1991,16330,district
030104,1992,16480,district
030104,1993,16613,district
030104,1994,16780,district
030104,1995,17031,district
030105,1990,5021,district
030105,1991,5021,district
030105,1992,5022,district
030105,1993,5022,district
030105,1994,5023,district
030105,1995,5023,district
030106,1990,5308,district
030106,1991,5322,district
030106,1992,5339,district
030106,1993,5360,district
030106,1994,5387,district
030106,1995,5421,district
030107,1990,5407,district
030107,1991,5442,district
030107,1992,5475,district
030107,1993,5510,district
030107,1994,5549,district
030107,1995,5597,district
030108,1990,3885,district
