ubigeo,year,population,level
080806,1998,4726,district
080806,1999,4711,district
080806,2000,4696,district
080807,1996,3208,district
080807,1997,3227,district
080807,1998,3251,district
080807,1999,3279,district
080807,2000,3309,district
080808,1996,1831,district
080808,1997,1834,district
080808,1998,1838,district
080808,1999,1845,district
080808,2000,1859,district
080900,1996,177194,province
080900,1997,180131,province
080900,1998,182928,province
080900,1999,185694,province
080900,2000,188541,province
080901,1996,34444,district
080901,1997,34567,district
080901,1998,34707,district
080901,1999,34884,district
080901,2000,35118,district
080902,1996,49712,district
080902,1997,51044,district
080902,1998,52228,district
080902,1999,53351,district
080902,2000,54500,district
080903,1996,9040,district
080903,1997,9121,district
080903,1998,9235,district
080903,1999,9357,district
080903,2000,9463,district
080904,1996,8896,district
080904,1997,8966,district
080904,1998,9067,district
080904,1999,9175,district
080904,2000,9267,district
080905,1996,6894,district
080905,1997,7065,district
080905,1998,7213,district
080905,1999,7347,district
080905,2000,7476,district
080906,1996,11784,district
080906,1997,11819,district
080906,1998,11854,district
080906,1999,11889,district
080906,2000,11923,district
080907,1996,19039,district
080907,1997,19408,district
080907,1998,19785,district
080907,1999,20169,district
080907,2000,20560,district
080908,1996,9350,district
080908,1997,9416,district
080908,1998,9489,district
080908,1999,9590,district
080908,2000,9739,district
080909,1996,13810,district
080909,1997,13910,district
080909,1998,14064,district
080909,1999,14229,district
080909,2000,14362,district
080910,1996,14225,district
080910,1997,14815,district
080910,1998,15286,district
080910,1999,15703,district
080910,2000,16133,district
081000,1996,37551,province
081000,1997,37902,province
081000,1998,38269,province
081000,1999,38640,province
081000,2000,39004,province
081001,1996,4541,district
081001,1997,4600,district
081001,1998,4659,district
081001,1999,4719,district
081001,2000,4778,district
081002,1996,4686,district
081002,1997,4742,district
081002,1998,4799,district
081002,1999,4857,district
081002,2000,4915,district
081003,1996,4901,district
081003,1997,4952,district
081003,1998,5007,district
081003,1999,5065,district
081003,2000,5125,district
081004,1996,2005,district
081004,1997,2015,district
081004,1998,2029,district
081004,1999,2045,district
081004,2000,2059,district
081005,1996,6213,district
081005,1997,6273,district
081005,1998,6336,district
081005,1999,6398,district
081005,2000,6455,district
081006,1996,6029,district
081006,1997,6076,district
081006,1998,6125,district
081006,1999,6174,district
081006,2000,6221,district
081007,1996,4100,district
081007,1997,4158,district
081007,1998,4217,district
081007,1999,4274,district
081007,2000,4329,district
081008,1996,1770,district
081008,1997,1771,district
081008,1998,1773,district
081008,1999,1774,district
081008,2000,1775,district
081009,1996,3306,district
081009,1997,3315,district
081009,1998,3324,district
081009,1999,3334,district
081009,2000,3347,district
081100,1996,44255,province
081100,1997,44763,province
081100,1998,45275,province
081100,1999,45807,province
081100,2000,46373,province
081101,1996,11950,district
081101,1997,12001,district
081101,1998,12084,district
081101,1999,12189,district
081101,2000,12306,district
081102,1996,2245,district
081102,1997,2299,district
081102,1998,2353,district
081102,1999,2407,district
081102,2000,2461,district
081103,1996,9692,district
081103,1997,9856,district
081103,1998,10006,district
081103,1999,10149,district
081103,2000,10292,district
081104,1996,9525,district
081104,1997,9668,district
081104,1998,9801,district
081104,1999,9932,district
081104,2000,10068,district
081105,1996,6725,district
081105,1997,6774,district
081105,1998,6819,district
081105,1999,6870,district
081105,2000,6936,district
081106,1996,4118,district
081106,1997,4165,district
081106,1998,4212,district
081106,1999,4260,district
081106,2000,4310,district
081200,1996,82638,province
081200,1997,83711,province
081200,1998,84809,province
081200,1999,85920,province
081200,2000,87029,province
081201,1996,13942,district
081201,1997,14305,district
081201,1998,14664,district
081201,1999,15003,district
081201,2000,15312,district
081202,1996,4810,district
081202,1997,4905,district
081202,1998,5001,district
081202,1999,5098,district
081202,2000,5191,district
081203,1996,2339,district
081203,1997,2356,district
081203,1998,2374,district
081203,1999,2391,district
081203,2000,2408,district
081204,1996,2886,district
081204,1997,2922,district
081204,1998,2960,district
081204,1999,3000,district
081204,2000,3045,district
081205,1996,10369,district
081205,1997,10448,district
081205,1998,10554,district
081205,1999,10679,district
081205,2000,10814,district
081206,1996,5403,district
081206,1997,5465,district
081206,1998,5530,district
081206,1999,5598,district
081206,2000,5667,district
081207,1996,4883,district
081207,1997,4957,district
081207,1998,5029,district
081207,1999,5098,district
081207,2000,5165,district
081208,1996,4042,district
081208,1997,4074,district
081208,1998,4109,district
081208,1999,4146,district
081208,2000,4182,district
081209,1996,5165,district
081209,1997,5193,district
081209,1998,5218,district
081209,1999,5243,district
081209,2000,5269,district
081210,1996,12228,district
081210,1997,12402,district
081210,1998,12572,district
081210,1999,12736,district
081210,2000,12890,district
081211,1996,5971,district
081211,1997,6059,district
081211,1998,6145,district
081211,1999,6230,district
081211,2000,6315,district
081212,1996,10600,district
081212,1997,10625,district
081212,1998,10653,district
081212,1999,10698,district
081212,2000,10771,district
081300,1996,52673,province
081300,1997,53254,province
081300,1998,53821,province
081300,1999,54399,province
081300,2000,55012,province
081301,1996,15380,district
081301,1997,15700,district
081301,1998,16007,district
081301,1999,16304,district
081301,2000,16583,district
081302,1996,9814,district
081302,1997,9859,district
081302,1998,9901,district
081302,1999,9947,district
081302,2000,10006,district
081303,1996,5053,district
081303,1997,5076,district
081303,1998,5100,district
081303,1999,5129,district
081303,2000,5166,district
081304,1996,2633,district
081304,1997,2705,district
081304,1998,2778,district
081304,1999,2850,district
081304,2000,2923,district
081305,1996,7887,district
081305,1997,7908,district
081305,1998,7929,district
081305,1999,7952,district
081305,2000,7982,district
081306,1996,8710,district
081306,1997,8772,district
081306,1998,8832,district
081306,1999,8898,district
081306,2000,8979,district
081307,1996,3196,district
081307,1997,3234,district
081307,1998,3274,district
081307,1999,3319,district
081307,2000,3373,district
090000,1996,414069,region
090000,1997,416946,region
090000,1998,420172,region
090000,1999,424116,region
090000,2000,429148,region
090100,1996,117945,province
090100,1997,119142,province
090100,1998,120689,province
090100,1999,122953,province
090100,2000,126305,province
090101,1996,28904,district
090101,1997,29122,district
090101,1998,29728,district
090101,1999,30915,district
090101,2000,32884,district
090102,1996,3365,district
090102,1997,3383,district
090102,1998,3406,district
090102,1999,3437,district
090102,2000,3481,district
090103,1996,24114,district
090103,1997,24345,district
090103,1998,24607,district
090103,1999,24915,district
090103,2000,25286,district
090104,1996,1437,district
090104,1997,1426,district
090104,1998,1416,district
090104,1999,1405,district
090104,2000,1395,district
090105,1996,2820,district
090105,1997,2832,district
090105,1998,2845,district
090105,1999,2857,district
090105,2000,2869,district
090106,1996,3187,district
090106,1997,3100,district
090106,1998,3022,district
090106,1999,2967,district
090106,2000,2948,district
090107,1996,1323,district
090107,1997,1333,district
090107,1998,1342,district
090107,1999,1352,district
090107,2000,1361,district
090108,1996,1266,district
090108,1997,1281,district
090108,1998,1298,district
090108,1999,1317,district
090108,2000,1338,district
090109,1996,1441,district
090109,1997,1435,district
090109,1998,1429,district
090109,1999,1423,district
090109,2000,1417,district
090110,1996,1742,district
090110,1997,1747,district
090110,1998,1757,district
090110,1999,1777,district
090110,2000,1814,district
090111,1996,437,district
090111,1997,436,district
090111,1998,434,district
090111,1999,433,district
090111,2000,431,district
090112,1996,2048,district
090112,1997,2064,district
090112,1998,2084,district
090112,1999,2112,district
090112,2000,2154,district
090113,1996,2391,district
090113,1997,2405,district
090113,1998,2424,district
090113,1999,2452,district
090113,2000,2495,district
090114,1996,4184,district
090114,1997,4173,district
090114,1998,4161,district
090114,1999,4150,district
090114,2000,4139,district
090115,1996,973,district
090115,1997,980,district
090115,1998,988,district
090115,1999,1001,district
090115,2000,1021,district
090116,1996,3655,district
090116,1997,3687,district
090116,1998,3726,district
090116,1999,3780,district
090116,2000,3855,district
090117,1996,23848,district
090117,1997,24469,district
090117,1998,24985,district
090117,1999,25491,district
090117,2000,26080,district
090118,1996,10810,district
090118,1997,10924,district
090118,1998,11037,district
090118,1999,11169,district
090118,2000,11337,district
090200,1996,44697,province
090200,1997,44891,province
090200,1998,45085,province
090200,1999,45279,province
090200,2000,45473,province
090201,1996,9100,district
090201,1997,9162,district
090201,1998,9222,district
090201,1999,9276,district
090201,2000,9318,district
090202,1996,3684,district
090202,1997,3724,district
090202,1998,3763,district
090202,1999,3808,district
090202,2000,3868,district
090203,1996,6152,district
090203,1997,6202,district
090203,1998,6256,district
090203,1999,6320,district
090203,2000,6400,district
090204,1996,3138,district
090204,1997,3110,district
090204,1998,3081,district
090204,1999,3053,district
090204,2000,3024,district
090205,1996,2458,district
090205,1997,2434,district
090205,1998,2411,district
090205,1999,2387,district
090205,2000,2363,district
090206,1996,9884,district
090206,1997,9973,district
090206,1998,10060,district
090206,1999,10138,district
090206,2000,10197,district
090207,1996,4705,district
090207,1997,4698,district
090207,1998,4691,district
090207,1999,4684,district
090207,2000,4677,district
090208,1996,5576,district
090208,1997,5588,district
090208,1998,5601,district
090208,1999,5613,district
090208,2000,5626,district
090300,1996,45301,province
090300,1997,45258,province
090300,1998,45216,province
090300,1999,45173,province
090300,2000,45131,province
090301,1996,21561,district
090301,1997,21753,district
090301,1998,21919,district
090301,1999,22053,district
090301,2000,22144,district
090302,1996,5881,district
090302,1997,5884,district
090302,1998,5886,district
090302,1999,5889,district
090302,2000,5891,district
090303,1996,1116,district
090303,1997,1129,district
090303,1998,1144,district
090303,1999,1160,district
090303,2000,1178,district
090304,1996,4394,district
090304,1997,4372,district
090304,1998,4351,district
090304,1999,4329,district
090304,2000,4307,district
090305,1996,249,district
090305,1997,234,district
090305,1998,220,district
090305,1999,205,district
090305,2000,191,district
090306,1996,3830,district
